IncidentID,IncidentDate,ReportDate,Location,Department,IncidentType,Designator,Severity,Status,ReportedBy,AssignedTo,Witnesses,PoliceNotified,PoliceReportNumber,PropertyDamage,EstimatedCost,InjuryOccurred,VideoEvidence,FollowUpRequired,ResolutionNotes,Narrative
INC-010325,2025-04-30 16:14,2025-05-01 18:14,Manufacturing Floor,Finance,SAFETY_HAZARD,SAFETY,High,Under Investigation,Employee_9291,Pending,0,True,,False,0,False,True,False,,"Fire alarm triggered by smoke in kitchen area. Building evacuated, all clear given."
INC-010326,2025-01-06 16:14,2025-01-08 10:14,Lobby,Security,UNAUTHORIZED_ACCESS,ACCESS,Medium,Resolved,Employee_5573,Security_6,0,True,,True,1000,False,True,True,Investigation complete,Attempted access to server room without proper credentials. Access denied and logged.
INC-010327,2025-01-14 16:14,2025-01-15 05:14,Manufacturing Floor,IT,THEFT,THEFT,Medium,Resolved,Employee_6051,Security_15,4,True,,False,100,False,False,True,,Employee's personal monitor taken from locker in break room. Item worth $500.
INC-010328,2024-11-07 16:14,2024-11-08 02:14,Cafeteria,Finance,THEFT,THEFT,Medium,Resolved,Employee_9396,Pending,2,True,,False,0,False,True,True,,Employee reported laptop stolen from desk in building A. Value approximately $750. Security cameras reviewed.
INC-010329,2025-09-10 16:14,2025-09-12 10:14,Break Room,Legal,UNAUTHORIZED_ACCESS,ACCESS,High,Open,Employee_2103,Pending,2,False,PR-206759,True,0,False,True,False,Investigation complete,Unauthorized person found in restricted area South Wing. Individual escorted out by security.
INC-010330,2024-12-06 16:14,2024-12-08 05:14,Manufacturing Floor,Manufacturing,SAFETY_HAZARD,SAFETY,Critical,Under Investigation,Employee_9248,Security_19,1,True,,True,0,False,True,True,,Wet floor without signage caused slip hazard. Employee fell but not seriously injured.
INC-010331,2025-04-28 16:14,2025-04-29 00:14,Break Room,Marketing,UNAUTHORIZED_ACCESS,ACCESS,Medium,Resolved,Employee_5726,Security_1,5,False,,True,100,False,True,False,Investigation complete,Individual without badge found wandering in building D. Identified as lost visitor.
INC-010332,2025-08-10 16:14,2025-08-10 21:14,Parking Lot,Legal,VANDALISM,VANDALISM,Low,Under Investigation,Employee_9313,Pending,5,False,,True,0,False,True,True,,Graffiti found on exterior wall of building B. Maintenance notified for cleanup.
INC-010333,2025-03-02 16:14,2025-03-03 19:14,Retail Store,Legal,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Under Investigation,Employee_8897,Pending,3,True,PR-414815,True,100,False,False,False,,"Suspicious package left unattended in hallway floor 1. Bomb squad called, package cleared."
INC-010334,2025-10-11 16:14,2025-10-11 16:14,Retail Store,Marketing,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Resolved,Employee_7812,Pending,3,False,,True,0,False,True,True,,Suspicious vehicle circling parking lot 24 times. License plate recorded.
INC-010335,2024-10-26 16:14,2024-10-27 15:14,Cafeteria,IT,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Resolved,Employee_5043,Pending,0,False,,True,100,False,False,False,Investigation complete,"Suspicious package left unattended in hallway floor 7. Bomb squad called, package cleared."
INC-010336,2025-01-21 16:14,2025-01-22 04:14,Laboratory,Finance,THEFT,THEFT,High,Closed,Employee_5951,Pending,4,False,PR-889013,True,0,False,False,True,,Break-in at warehouse C. Multiple equipments stolen. Total loss approximately $250.
INC-010337,2024-10-22 16:14,2024-10-23 18:14,Retail Store,Manufacturing,VANDALISM,VANDALISM,Medium,Resolved,Employee_3795,Pending,1,True,,True,0,False,False,True,,Fire extinguisher discharged in hallway on floor 2. Area covered in powder. Cleanup required.
INC-010338,2024-11-22 16:14,2024-11-23 02:14,Warehouse,Sales,THEFT,THEFT,Medium,Resolved,Employee_3042,Security_9,2,True,,False,0,False,True,True,,Missing package discovered during inventory check. Last seen 21 days ago. Estimated value $2000.
INC-010339,2025-05-30 16:14,2025-05-31 23:14,Manufacturing Floor,Marketing,SAFETY_HAZARD,SAFETY,Critical,Resolved,Employee_6514,Pending,2,True,PR-797385,False,0,True,False,False,Investigation complete,Chemical spill in laboratory 101. Area evacuated and hazmat team called.
INC-010340,2025-02-24 16:14,2025-02-26 07:14,Executive Suite,Security,THEFT,THEFT,High,Under Investigation,Employee_1051,Security_11,5,False,PR-946785,False,100,False,False,False,Investigation complete,Vehicle burglary in parking lot. wallet stolen from unlocked car. Value $250.
INC-010341,2024-10-14 16:14,2024-10-15 01:14,Retail Store,Legal,POLICY_VIOLATION,POLICY,Low,Under Investigation,Employee_9158,Pending,5,False,,False,1000,False,True,True,,Company vehicle used for unauthorized personal use. Fleet policy violation logged.
INC-010342,2025-05-23 16:14,2025-05-24 06:14,Cafeteria,Sales,SAFETY_HAZARD,SAFETY,Critical,Resolved,Employee_3016,Pending,0,False,PR-703950,True,1000,False,False,True,,"Electrical hazard discovered in building B. Power shut off, electrician notified."
INC-010343,2025-05-06 16:14,2025-05-07 16:14,Server Room,IT,THEFT,THEFT,High,Open,Employee_9775,Pending,3,False,PR-936258,True,5000,False,True,True,,Theft of phone from storage room 101. Item valued at $750. Police report filed.
INC-010344,2024-12-10 16:14,2024-12-11 10:14,Parking Lot,IT,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Closed,Employee_9230,Pending,5,False,,True,0,False,False,True,Investigation complete,"Person attempting to peer into windows on ground floor. Security approached, individual left."
INC-010345,2025-03-27 16:14,2025-03-28 11:14,Executive Suite,Finance,UNAUTHORIZED_ACCESS,ACCESS,Medium,Resolved,Employee_6528,Pending,2,False,,False,0,False,True,False,,Employee used badge to access unauthorized floor 6. Supervisor notified.
INC-010346,2025-02-08 16:14,2025-02-09 10:14,Parking Lot,Operations,UNAUTHORIZED_ACCESS,ACCESS,Medium,Under Investigation,Employee_1149,Security_12,5,True,,False,100,False,True,True,,Unauthorized person found in restricted area E. Individual escorted out by security.
INC-010347,2025-03-21 16:14,2025-03-22 07:14,Main Office,HR,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Low,Resolved,Employee_9005,Security_10,5,False,PR-933958,True,1000,False,False,False,,Suspicious individual loitering near loading dock for 24 minutes. Security monitored.
INC-010348,2025-02-10 16:14,2025-02-11 09:14,Cafeteria,HR,THEFT,THEFT,Medium,Resolved,Employee_8932,Pending,4,True,,True,5000,False,True,False,Investigation complete,Theft of laptop from storage room 425. Item valued at $750. Police report filed.
INC-010349,2024-12-11 16:14,2024-12-13 12:14,Parking Lot,IT,THEFT,THEFT,High,Closed,Employee_3015,Security_2,4,True,,True,0,False,True,True,Investigation complete,Office equipment missing from conference room. monitor valued at $250. Investigation ongoing.
INC-010350,2025-05-16 16:14,2025-05-18 10:14,Retail Store,Security,UNAUTHORIZED_ACCESS,ACCESS,Medium,Resolved,Employee_6127,Pending,4,True,,True,0,False,True,True,,Attempted access to server room without proper credentials. Access denied and logged.
INC-010351,2025-09-05 16:14,2025-09-07 03:14,Break Room,Sales,POLICY_VIOLATION,POLICY,Medium,Under Investigation,Employee_7554,Security_15,2,False,PR-250202,True,0,False,False,True,Investigation complete,Confidential documents left unattended on desk overnight. Security policy violation reported.
INC-010352,2025-09-04 16:14,2025-09-05 09:14,Warehouse,Facilities,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Low,Resolved,Employee_2080,Security_11,2,False,PR-253437,True,0,False,True,False,Investigation complete,Concerning behavior observed in lobby. Person asking detailed questions about security systems.
INC-010353,2025-01-16 16:14,2025-01-17 14:14,Cafeteria,Legal,VANDALISM,VANDALISM,Medium,Closed,Employee_2623,Security_2,2,False,,False,0,False,True,False,,Windows broken in office 205. Glass shattered across floor. Repair crew dispatched.
INC-010354,2024-10-16 16:14,2024-10-17 07:14,Executive Suite,Legal,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Resolved,Employee_3999,Pending,3,False,,False,100,False,False,True,Investigation complete,Concerning behavior observed in lobby. Person asking detailed questions about security systems.
INC-010355,2025-09-14 16:14,2025-09-14 21:14,Cafeteria,Sales,UNAUTHORIZED_ACCESS,ACCESS,High,Open,Employee_7946,Security_17,3,False,,True,0,False,True,True,Investigation complete,Door to restricted area A-105 found propped open. Area secured by security team.
INC-010356,2025-01-18 16:14,2025-01-19 06:14,Parking Lot,HR,SAFETY_HAZARD,SAFETY,High,Under Investigation,Employee_9416,Security_12,3,False,,False,500,True,True,False,,Broken stairway railing on floor 6 poses fall risk. Maintenance repairing immediately.
INC-010357,2025-01-23 16:14,2025-01-23 18:14,Manufacturing Floor,Legal,UNAUTHORIZED_ACCESS,ACCESS,High,Open,Employee_6828,Pending,2,False,,True,0,False,True,False,,Employee used badge to access unauthorized floor 6. Supervisor notified.
INC-010358,2025-07-26 16:14,2025-07-28 10:14,Break Room,Operations,THEFT,THEFT,High,Resolved,Employee_7132,Pending,3,True,,False,0,False,False,False,,Office equipment missing from conference room. equipment valued at $500. Investigation ongoing.
INC-010359,2025-08-06 16:14,2025-08-07 17:14,Laboratory,Marketing,UNAUTHORIZED_ACCESS,ACCESS,Medium,Under Investigation,Employee_4260,Pending,0,False,,False,100,False,False,False,Investigation complete,Unauthorized vehicle in executive parking area. Vehicle towed by security.
INC-010360,2025-10-07 16:14,2025-10-09 11:14,Lobby,IT,CYBER_SECURITY,CYBER,Critical,Resolved,Employee_1131,Pending,2,False,,False,0,False,True,True,,Unauthorized USB drive found plugged into secure terminal. Device confiscated.
INC-010361,2025-01-29 16:14,2025-01-31 07:14,Parking Lot,Operations,SAFETY_HAZARD,SAFETY,Critical,Under Investigation,Employee_4758,Security_4,3,True,,True,1000,True,True,True,Investigation complete,"Gas leak detected near building D. Area cordoned off, gas company called."
INC-010362,2024-11-18 16:14,2024-11-18 19:14,Break Room,HR,UNAUTHORIZED_ACCESS,ACCESS,High,Closed,Employee_5596,Pending,1,False,PR-290580,True,0,False,False,True,,Individual without badge found wandering in building D. Identified as lost visitor.
INC-010363,2025-08-25 16:14,2025-08-27 10:14,Main Office,Facilities,UNAUTHORIZED_ACCESS,ACCESS,Medium,Closed,Employee_6907,Pending,1,False,,False,0,False,True,True,Investigation complete,Tailgating incident at main entrance. Visitor followed employee without badging in.
INC-010364,2025-04-21 16:14,2025-04-22 11:14,Cafeteria,Security,WORKPLACE_VIOLENCE,VIOLENCE,High,Under Investigation,Employee_1717,Security_5,3,False,PR-896241,False,1000,True,False,True,,Physical altercation between two employees in break room. Both parties separated by security.
INC-010365,2024-10-23 16:14,2024-10-24 04:14,Cafeteria,Manufacturing,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Open,Employee_3711,Pending,4,False,,False,0,False,True,True,Investigation complete,Suspicious individual loitering near loading dock for 77 minutes. Security monitored.
INC-010366,2024-10-16 16:14,2024-10-17 09:14,Retail Store,HR,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Low,Under Investigation,Employee_1747,Security_18,2,True,,False,500,False,True,True,Investigation complete,Suspicious individual loitering near loading dock for 33 minutes. Security monitored.
INC-010367,2025-08-06 16:14,2025-08-07 18:14,Server Room,Sales,VANDALISM,VANDALISM,Medium,Open,Employee_1170,Security_12,5,False,,True,5000,False,True,False,Investigation complete,Windows broken in office A-105. Glass shattered across floor. Repair crew dispatched.
INC-010368,2025-03-25 16:14,2025-03-26 01:14,Manufacturing Floor,Operations,UNAUTHORIZED_ACCESS,ACCESS,High,Closed,Employee_3430,Security_16,3,True,,True,0,False,False,True,Investigation complete,Employee used badge to access unauthorized floor 3. Supervisor notified.
INC-010369,2025-06-10 16:14,2025-06-11 21:14,Executive Suite,Manufacturing,THEFT,THEFT,Medium,Under Investigation,Employee_1193,Security_20,3,False,,True,0,False,True,True,Investigation complete,Missing phone discovered during inventory check. Last seen 5 days ago. Estimated value $750.
INC-010370,2024-12-29 16:14,2024-12-30 20:14,Parking Lot,Sales,UNAUTHORIZED_ACCESS,ACCESS,High,Resolved,Employee_3531,Security_8,4,False,,True,0,False,True,True,Investigation complete,Unauthorized person found in restricted area A. Individual escorted out by security.
INC-010371,2025-04-16 16:14,2025-04-18 09:14,Break Room,Operations,THEFT,THEFT,High,Open,Employee_9057,Security_6,1,True,PR-395503,False,0,False,False,True,,Vehicle burglary in parking lot. monitor stolen from unlocked car. Value $100.
INC-010372,2025-07-13 16:14,2025-07-15 11:14,Laboratory,Finance,CYBER_SECURITY,CYBER,Critical,Closed,Employee_6707,Pending,3,False,PR-950100,True,100,False,True,False,,Malware detected on workstation in department A. Computer quarantined.
INC-010373,2025-08-09 16:14,2025-08-10 03:14,Loading Dock,Manufacturing,UNAUTHORIZED_ACCESS,ACCESS,High,Closed,Employee_9097,Pending,5,False,,False,0,False,True,False,,Former employee attempted building access. Badge already deactivated. Entry denied.
INC-010374,2025-08-30 16:14,2025-08-31 07:14,Conference Room,IT,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Low,Open,Employee_6937,Pending,1,True,,False,0,False,True,False,,"Person attempting to peer into windows on ground floor. Security approached, individual left."
INC-010375,2024-10-22 16:14,2024-10-24 13:14,Parking Lot,Manufacturing,POLICY_VIOLATION,POLICY,Low,Resolved,Employee_7089,Security_2,5,True,,True,0,False,False,True,,Employee badge sharing detected by access control system. Both parties written up.
INC-010376,2025-03-17 16:14,2025-03-19 14:14,Conference Room,Security,THEFT,THEFT,Medium,Closed,Employee_2822,Security_5,5,True,,True,0,False,False,False,Investigation complete,Vehicle burglary in parking lot. wallet stolen from unlocked car. Value $500.
INC-010377,2025-04-03 16:14,2025-04-04 00:14,Cafeteria,Operations,CYBER_SECURITY,CYBER,Critical,Open,Employee_4586,Security_13,5,True,PR-591190,False,0,False,False,False,,Employee fell for phishing scam and provided credentials. Password reset forced.
INC-010378,2025-04-25 16:14,2025-04-25 17:14,Lobby,Sales,POLICY_VIOLATION,POLICY,Low,Open,Employee_2070,Security_7,2,True,,True,0,False,True,True,Investigation complete,Employee badge sharing detected by access control system. Both parties written up.
INC-010379,2025-01-30 16:14,2025-01-31 04:14,Conference Room,Manufacturing,POLICY_VIOLATION,POLICY,Medium,Under Investigation,Employee_2595,Pending,5,True,,True,0,False,False,False,Investigation complete,Employee found smoking in prohibited area near building entrance. Written warning issued.
INC-010380,2025-06-17 16:14,2025-06-18 05:14,Loading Dock,Finance,CYBER_SECURITY,CYBER,High,Closed,Employee_8331,Pending,2,False,,False,0,False,False,True,,Employee fell for phishing scam and provided credentials. Password reset forced.
INC-010381,2025-05-08 16:14,2025-05-10 03:14,Loading Dock,HR,WORKPLACE_VIOLENCE,VIOLENCE,Critical,Open,Employee_8451,Security_11,2,True,,False,0,True,True,False,,Verbal threat made by employee during meeting. Threatening individual escorted off premises.
INC-010382,2025-05-20 16:14,2025-05-21 17:14,Laboratory,Legal,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Low,Resolved,Employee_7008,Pending,2,True,,False,0,False,True,True,Investigation complete,Individual observed following employees to parking lot. Police notified.
INC-010383,2025-09-06 16:14,2025-09-07 06:14,Laboratory,Security,VANDALISM,VANDALISM,Low,Closed,Employee_8632,Pending,0,True,,True,1000,False,False,True,,Graffiti found on exterior wall of building C. Maintenance notified for cleanup.
INC-010384,2025-01-07 16:14,2025-01-08 01:14,Manufacturing Floor,Finance,THEFT,THEFT,Medium,Closed,Employee_1513,Pending,0,False,PR-596405,True,0,False,True,False,,Shoplifting incident at retail location. Suspect took phone valued at $5000. Suspect apprehended.
INC-010385,2025-03-13 16:14,2025-03-15 01:14,Lobby,Sales,WORKPLACE_VIOLENCE,VIOLENCE,High,Open,Employee_2514,Pending,2,True,,False,0,True,False,False,Investigation complete,Verbal threat made by employee during meeting. Threatening individual escorted off premises.
INC-010386,2025-07-28 16:14,2025-07-29 21:14,Parking Lot,Security,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Open,Employee_7658,Security_9,3,True,,True,0,False,True,False,Investigation complete,Suspicious individual loitering near loading dock for 45 minutes. Security monitored.
INC-010387,2025-04-10 16:14,2025-04-10 17:14,Break Room,Sales,POLICY_VIOLATION,POLICY,Low,Resolved,Employee_8471,Pending,2,False,PR-546535,False,0,False,True,False,,Employee badge sharing detected by access control system. Both parties written up.
INC-010388,2025-08-24 16:14,2025-08-24 21:14,Loading Dock,HR,VANDALISM,VANDALISM,Low,Open,Employee_7738,Pending,5,True,,True,1000,False,True,True,Investigation complete,Vandalism to company vehicle in parking lot. Scratches and dents observed. Damage estimated at $2000.
INC-010389,2025-03-25 16:14,2025-03-25 16:14,Conference Room,Operations,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Closed,Employee_5333,Pending,5,True,,False,0,False,True,True,Investigation complete,Unusual activity reported in parking lot late at night. Individual taking photos of building.
INC-010390,2024-12-02 16:14,2024-12-04 09:14,Laboratory,IT,POLICY_VIOLATION,POLICY,Medium,Under Investigation,Employee_7396,Pending,2,True,,True,100,False,True,False,Investigation complete,Company vehicle used for unauthorized personal use. Fleet policy violation logged.
INC-010391,2024-11-26 16:14,2024-11-28 05:14,Parking Lot,IT,WORKPLACE_VIOLENCE,VIOLENCE,High,Resolved,Employee_1414,Pending,5,False,,True,0,True,False,False,Investigation complete,Employee made threatening statements toward supervisor. HR and security notified.
INC-010392,2025-08-20 16:14,2025-08-21 01:14,Break Room,Sales,UNAUTHORIZED_ACCESS,ACCESS,Medium,Open,Employee_2267,Pending,1,False,,True,0,False,False,True,,Attempted access to server room without proper credentials. Access denied and logged.
INC-010393,2024-12-27 16:14,2024-12-29 08:14,Server Room,IT,UNAUTHORIZED_ACCESS,ACCESS,Medium,Closed,Employee_6681,Security_16,1,False,PR-302212,True,5000,False,True,True,Investigation complete,Door to restricted area 205 found propped open. Area secured by security team.
INC-010394,2025-05-26 16:14,2025-05-27 22:14,Lobby,HR,THEFT,THEFT,High,Closed,Employee_8652,Pending,4,False,PR-362241,True,0,False,False,False,,Break-in at warehouse A. Multiple phones stolen. Total loss approximately $750.
INC-010395,2024-12-12 16:14,2024-12-14 15:14,Break Room,Marketing,POLICY_VIOLATION,POLICY,Low,Resolved,Employee_8033,Pending,2,True,,True,500,False,False,False,Investigation complete,Dress code violation observed at customer-facing location. Employee sent home to change.
INC-010396,2025-06-10 16:14,2025-06-10 20:14,Lobby,Marketing,CYBER_SECURITY,CYBER,Critical,Under Investigation,Employee_6151,Security_4,2,True,PR-324156,False,500,False,True,True,,Ransomware attack blocked by security systems. IT team monitoring network.
INC-010397,2024-10-29 16:14,2024-10-31 16:14,Laboratory,Marketing,WORKPLACE_VIOLENCE,VIOLENCE,Critical,Under Investigation,Employee_4229,Pending,3,True,PR-541699,True,0,True,False,False,,Fight broke out in parking lot between employees. Both individuals suspended pending investigation.
INC-010398,2025-09-23 16:14,2025-09-24 13:14,Executive Suite,IT,THEFT,THEFT,Medium,Resolved,Employee_2558,Pending,2,False,PR-519791,True,500,False,False,True,,Employee reported laptop stolen from desk in building A. Value approximately $500. Security cameras reviewed.
INC-010399,2025-09-19 16:14,2025-09-19 16:14,Parking Lot,HR,SAFETY_HAZARD,SAFETY,High,Resolved,Employee_4708,Security_6,1,False,PR-663670,True,0,False,True,True,,"Water leak from ceiling creating electrical hazard. Power shut off, repairs underway."
INC-010400,2024-12-19 16:14,2024-12-20 21:14,Warehouse,Finance,UNAUTHORIZED_ACCESS,ACCESS,High,Under Investigation,Employee_7771,Security_15,4,True,,False,500,False,False,True,,Individual without badge found wandering in building North Wing. Identified as lost visitor.
INC-010401,2025-02-02 16:14,2025-02-02 19:14,Lobby,IT,SAFETY_HAZARD,SAFETY,Critical,Under Investigation,Employee_8670,Security_13,3,True,,False,500,False,True,True,Investigation complete,"Electrical hazard discovered in building North Wing. Power shut off, electrician notified."
INC-010402,2025-03-11 16:14,2025-03-12 02:14,Executive Suite,Sales,VANDALISM,VANDALISM,Low,Under Investigation,Employee_8552,Security_4,1,True,PR-296114,False,0,False,False,False,,Elevator buttons smashed in building South Wing. Repair estimated at $750.
INC-010403,2025-04-26 16:14,2025-04-26 19:14,Manufacturing Floor,Sales,CYBER_SECURITY,CYBER,Critical,Open,Employee_1805,Pending,1,False,,True,5000,False,False,False,,Malware detected on workstation in department North Wing. Computer quarantined.
INC-010404,2025-09-10 16:14,2025-09-12 02:14,Warehouse,Sales,THEFT,THEFT,Medium,Resolved,Employee_7421,Security_13,1,False,,True,500,False,False,False,Investigation complete,Break-in at warehouse B. Multiple laptops stolen. Total loss approximately $100.
INC-010405,2025-07-10 16:14,2025-07-11 13:14,Manufacturing Floor,Finance,THEFT,THEFT,Medium,Resolved,Employee_8011,Security_11,1,False,PR-279018,True,1000,False,True,False,Investigation complete,Office equipment missing from conference room. tool valued at $500. Investigation ongoing.
INC-010406,2025-07-30 16:14,2025-07-30 22:14,Warehouse,Sales,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Resolved,Employee_9039,Pending,5,False,,False,0,False,False,False,Investigation complete,Suspicious individual loitering near loading dock for 69 minutes. Security monitored.
INC-010407,2025-08-02 16:14,2025-08-03 14:14,Manufacturing Floor,IT,CYBER_SECURITY,CYBER,High,Resolved,Employee_6888,Security_7,1,False,,False,5000,False,False,True,,Social engineering attempt via phone call. Employee reported suspicious request for passwords.
INC-010408,2025-01-20 16:14,2025-01-22 12:14,Conference Room,Legal,SAFETY_HAZARD,SAFETY,Medium,Resolved,Employee_8455,Pending,2,True,PR-623162,True,0,True,False,True,,Broken stairway railing on floor 4 poses fall risk. Maintenance repairing immediately.
INC-010409,2025-09-16 16:14,2025-09-17 23:14,Break Room,IT,UNAUTHORIZED_ACCESS,ACCESS,High,Closed,Employee_1010,Pending,1,False,PR-923408,True,500,False,True,True,,Individual without badge found wandering in building A. Identified as lost visitor.
INC-010410,2025-03-11 16:14,2025-03-12 17:14,Warehouse,Sales,CYBER_SECURITY,CYBER,Critical,Closed,Employee_3839,Pending,5,False,PR-245936,True,0,False,False,True,,Employee fell for phishing scam and provided credentials. Password reset forced.
INC-010411,2024-10-23 16:14,2024-10-24 12:14,Retail Store,Marketing,THEFT,THEFT,High,Closed,Employee_8006,Pending,3,False,,True,1000,False,True,True,Investigation complete,Office equipment missing from conference room. phone valued at $2000. Investigation ongoing.
INC-010412,2025-03-21 16:14,2025-03-23 10:14,Main Office,Security,UNAUTHORIZED_ACCESS,ACCESS,High,Open,Employee_2387,Pending,5,True,,True,5000,False,False,False,Investigation complete,Employee used badge to access unauthorized floor 5. Supervisor notified.
INC-010413,2025-07-26 16:14,2025-07-27 11:14,Executive Suite,Sales,THEFT,THEFT,Medium,Resolved,Employee_4288,Security_4,0,True,,True,100,False,True,True,,Employee reported laptop stolen from desk in building D. Value approximately $5000. Security cameras reviewed.
INC-010414,2025-06-15 16:14,2025-06-17 02:14,Break Room,Legal,POLICY_VIOLATION,POLICY,Medium,Open,Employee_8083,Security_5,1,True,PR-789402,True,0,False,True,False,,Photography in restricted manufacturing area. Company policy prohibits cameras.
INC-010415,2025-03-14 16:14,2025-03-15 19:14,Parking Lot,IT,UNAUTHORIZED_ACCESS,ACCESS,High,Resolved,Employee_2968,Pending,0,False,,False,0,False,False,True,,Tailgating incident at main entrance. Visitor followed employee without badging in.
INC-010416,2025-01-24 16:14,2025-01-24 20:14,Parking Lot,Finance,SAFETY_HAZARD,SAFETY,High,Closed,Employee_8528,Pending,5,False,PR-171523,False,0,False,True,False,,"Gas leak detected near building A. Area cordoned off, gas company called."
INC-010417,2025-08-20 16:14,2025-08-21 23:14,Executive Suite,Security,UNAUTHORIZED_ACCESS,ACCESS,High,Under Investigation,Employee_4876,Security_4,5,False,PR-540460,True,0,False,False,True,,Door to restricted area 101 found propped open. Area secured by security team.
INC-010418,2025-02-25 16:14,2025-02-26 16:14,Parking Lot,Legal,SAFETY_HAZARD,SAFETY,Critical,Under Investigation,Employee_4206,Pending,3,False,,True,0,True,True,True,Investigation complete,"Water leak from ceiling creating electrical hazard. Power shut off, repairs underway."
INC-010419,2025-09-07 16:14,2025-09-08 13:14,Parking Lot,Facilities,SAFETY_HAZARD,SAFETY,High,Under Investigation,Employee_4399,Pending,4,False,,True,1000,False,False,True,Investigation complete,"Fire alarm triggered by smoke in kitchen area. Building evacuated, all clear given."
INC-010420,2025-10-02 16:14,2025-10-03 06:14,Break Room,Sales,THEFT,THEFT,High,Closed,Employee_2113,Pending,0,True,PR-740939,False,0,False,True,True,Investigation complete,Employee's personal laptop taken from locker in break room. Item worth $750.
INC-010421,2025-09-13 16:14,2025-09-14 00:14,Lobby,Facilities,CYBER_SECURITY,CYBER,Critical,Open,Employee_4860,Security_16,4,True,,True,5000,False,True,False,Investigation complete,Employee fell for phishing scam and provided credentials. Password reset forced.
INC-010422,2025-06-19 16:14,2025-06-19 17:14,Main Office,IT,UNAUTHORIZED_ACCESS,ACCESS,Medium,Resolved,Employee_1296,Pending,0,False,PR-829222,True,0,False,False,True,,Unauthorized person found in restricted area B. Individual escorted out by security.
INC-010423,2024-12-16 16:14,2024-12-16 16:14,Lobby,Manufacturing,THEFT,THEFT,Medium,Open,Employee_5094,Security_2,0,True,,False,0,False,False,True,Investigation complete,Shoplifting incident at retail location. Suspect took laptop valued at $2000. Suspect apprehended.
INC-010424,2025-02-02 16:14,2025-02-04 13:14,Cafeteria,Marketing,THEFT,THEFT,Medium,Resolved,Employee_5959,Pending,5,True,,False,0,False,True,True,,Vehicle burglary in parking lot. phone stolen from unlocked car. Value $250.
INC-010425,2025-01-03 16:14,2025-01-04 05:14,Warehouse,Marketing,UNAUTHORIZED_ACCESS,ACCESS,Medium,Open,Employee_4851,Pending,0,True,,True,0,False,False,False,Investigation complete,Former employee attempted building access. Badge already deactivated. Entry denied.
INC-010426,2025-06-30 16:14,2025-07-01 16:14,Parking Lot,Manufacturing,THEFT,THEFT,Medium,Closed,Employee_1512,Pending,0,False,PR-375285,True,500,False,False,False,Investigation complete,Employee's personal equipment taken from locker in break room. Item worth $2000.
INC-010427,2024-12-27 16:14,2024-12-29 01:14,Break Room,Finance,CYBER_SECURITY,CYBER,Critical,Resolved,Employee_4903,Security_5,2,False,,True,500,False,False,False,,Phishing email reported by employee. IT security team investigating sender.
INC-010428,2025-05-02 16:14,2025-05-03 08:14,Parking Lot,Security,UNAUTHORIZED_ACCESS,ACCESS,High,Open,Employee_8207,Pending,0,False,,True,0,False,True,False,Investigation complete,Individual without badge found wandering in building E. Identified as lost visitor.
INC-010429,2025-06-19 16:14,2025-06-21 08:14,Parking Lot,Finance,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Low,Under Investigation,Employee_2875,Security_2,5,False,,True,100,False,True,False,Investigation complete,Unusual activity reported in parking lot late at night. Individual taking photos of building.
INC-010430,2025-08-17 16:14,2025-08-19 00:14,Warehouse,Operations,THEFT,THEFT,Medium,Closed,Employee_7084,Security_14,5,False,PR-250029,True,0,False,False,False,Investigation complete,Shoplifting incident at retail location. Suspect took phone valued at $1500. Suspect apprehended.
INC-010431,2025-07-29 16:14,2025-07-31 05:14,Main Office,HR,CYBER_SECURITY,CYBER,High,Closed,Employee_9368,Pending,1,False,PR-134183,True,0,False,True,True,Investigation complete,Ransomware attack blocked by security systems. IT team monitoring network.
INC-010432,2025-01-20 16:14,2025-01-21 20:14,Conference Room,Sales,FRAUD,FRAUD,High,Closed,Employee_4998,Security_11,2,True,,True,1000,False,False,False,,Falsified inspection reports discovered. Quality control documents forged.
INC-010433,2024-12-26 16:14,2024-12-27 00:14,Retail Store,Operations,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Under Investigation,Employee_5264,Pending,2,True,,False,100,False,False,True,Investigation complete,Unusual activity reported in parking lot late at night. Individual taking photos of building.
INC-010434,2025-08-23 16:14,2025-08-24 00:14,Main Office,Manufacturing,CYBER_SECURITY,CYBER,High,Under Investigation,Employee_2196,Pending,3,False,,True,0,False,False,False,Investigation complete,Phishing email reported by employee. IT security team investigating sender.
