SubmissionDate,JASCCode,PartName,PartLocation,Discrepancy
1/2/2014 15:47:06,3240,SHUTOFF VALVE,BRAKE SYSTEM,"LG WOULDN'T RETRACT, RECEIVED AN ANTI-SKID INBD CAUTION & PARK BREAK SOV CAUTION, CAUTION MESSAGES CLEARED AFTER LG HANDLE SELECTED TO DOWN POSITION. FLT 5611 REPLACED THE PARKING BRAKE SOV IAW AMM. PERFORMED OPERATIONAL CHECK WITH NO FAULTS NOTED."
8/12/2011 17:30:14,3350,LIGHT,CABIN,NR 2 OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 5810) RELAMPED EMERGENCY LIGHT.
3/12/2024 12:02:28,5315,FLOORBEAM,BS 280,"FS 280.00 FLOOR BEAM AT RBL 9.00 OUTBOARD ANGLE CRACKED AT TOP CORNER (C-CHECK RO 3/9/2024) REMOVED AND INSTALLED NEW OUTBOARD CLIP AT FS 280 FLOOR BEAM RBL 9.0 REF CRJ-200-SRM 51-42-21 AND, REO 601R-53-11-926 REV-B DATED 2006/05/10. COMPLIED WITH 51-900-1003-SKY AND REO 601R-53-11-926 REV-B DATED 2006/05/10 WAS USED FOR FASTENER CALL OUT ONLY. SEE CONTINUATION CARD FOR DETAILS"
3/12/2024 12:02:28,5755,SPAR,LT SPOILER,"LEFT WING INBOARD GROUND SPOILER INNER SPAR PITTED (C-CHECK RO 3/9/2024) REMOVED CORROSION ON THE LH INBD GROUND SPOILER INBD AND OTBD LANDING AND SUPPORT CHANNELS (INNER SPAR). FOUND INBD CHANNEL OUT OF LIMITS AND OTBD CHANNEL WITHIN LIMITS REF CRJ 200 SRM 57-51-31. REMOVED & INSTALLED A NEW INBD GROUND SPOILER LANDING AND SUPPORT CHANNEL REF DWG 601R10224 REV L REF CRJ 200 SRM 51-42-06. LH INBD GROUND SPOILER REPLACED, ORDERED & RECEIVED ON CAMP #27683033. ALL CHECKS GOOD. COMPLIED WITH SKYWEST TASK CARD 51-900-1003-SKY. SEE CONTINUATION FOR FURTHER DETAILS."
3/12/2024 12:02:28,5330,SKIN,FUSELAGE,POSSIBLE CRACK ON EXTERNAL SKIN AT FS235 LBL6 (NLG WHEEL WELL CUTOUT) (C-CHECK RO 3/9/2024) REPAIRED EXTERNAL SKIN (NLG WHEEL WELL CUTOUT) AT FS235 LBL6 REF REO 601R-53-11-048 REV. -D DATED 2015-06-10. COMPLIED WITH 51-900-1003-SKY AND PRESSURE CHECK GOOD . SEE CONTINATION CARD FOR DETAILS
3/12/2024 12:02:28,5347,SEAT TRACK,COCKPIT,PILOTS INBD. SEAT TRACK SACRIFICIAL PLATE MISSING RIVET HEADS. (MARKED) (C-CHECK RO 3/9/2024) REMOVED AND INSTALLED NEW PILOTS INBOARD SEAT TRACK REF CRJ-200-SRM 51-42-21 AND DRAWING 600-33100 REV AE. COMPLIED WITH 51-900-1003-SKY AND SEE CONTINUATION CARD FOR DETAILS
3/12/2024 12:02:28,5320,ANGLE,DOOR SILL,ANGLE ON THE SERVICE DOOR SILL HAS CORROSION ON THE FORWARD AND AFT SIDES OF THE DOOR STOP FITTINGS. (C-CHECK RO 3/9/2024) REMOVED AND INSTALLED LOWER SERVICE DOOR SILL REF CRJ200 SRM 51-42-06 AND REF CRJ200 SRM 51-42-21 AND DWG 601R38303 REV-AR. COMPLIED WITH 51-900-1003-SKY AND PRESSURE CHECK GOOD . SEE CONTINUATION CARD FOR DETAILS
3/12/2024 12:02:28,5330,SKIN,FUSELAGE,POSSIBLE CRACK ON EXTERNAL SKIN AT FS235 RBL6 (NLG WHEEL WELL CUTOUT) (C-CHECK RO 3/9/2024) REPAIRED EXTERNAL SKIN (NLG WHEEL WELL CUTOUT) AT FS235 RBL6 REF REO 601R-53-11-048 REV. -D DATED 2015-06-10. COMPLIED WITH 51-900-1003-SKY AND PRESSURE CHECK GOOD . SEE CONTINUATION CARD FOR DETAILS
3/12/2024 12:02:29,5320,DOOR SILL,FUSELAGE,PAX DOOR SILL CORRODED IN MULTIPLE AREAS (C-CHECK RO 3/9/2024) REMOVED AND INSTALLED NEW REPLACE PAX DOOR SILL REF CRJ 200 SRM 51-42-06 AND DWG 600-31535 REV J.COMPLIED WITH 51-900-1003-SKY . PRESSURE CHECK GOOD . SEE CONTINUATION CARD FOR DETAILS
3/12/2024 12:02:29,5552,HINGE FITTING,LT ELEVATOR,"LH ELEVATOR CENTER HINGE (#3) ON THE ELEVATOR, HAS TOOLING DAMAGE (MARKED) (C-CHECK RO 3/9/2024) REMOVED DAMAGE ON LH ELEVATOR CENTER HINGE (#3) REF CRJ200 SRM 51-12-00 AND COMPLIED WITH ALL STEPS OF REO 601R-55-21-588 REV--, DATED 2024/01/02. SEE CONTINUATION CARD FOR DETAILS. COMPLIED WITH TASK CARD 51-900-1003-SKY AND M-377 FORM"
3/12/2024 12:02:30,5753,VANE,LT TE FLAP,"L/H INBOARD FLAP OUTBOARD REPAIRED VANE CAP IS CHAFE (AREA MARKED ) (C-CHECK RO 3/9/2024) REMOVED AND NSTALLED NEW L/H INB FLAP OUTBOARD VANE CAP REF CRJ200 SRM 51-42-10, DWG601R14302 REV E DATE 2003-01-23. COMPLIED WITH 51-900-1003-SKY AND SEE CONTINUATION CARD FOR DETAILS"
3/12/2024 12:02:29,4910,SUPPORT,APU BAY,"COMPLY WITH SCHEDULED MAINTENANCE CODE: RA72727-601R-53-62-303 N976SW MXCODEID58678-PR - APU INLET DOOR MOUNTING STRUCTURE FOR LINEAR ACTUATOR CRACKED AT FS654.5 STR 4L COMPLIED WITH TEMPORARY REPAIRH PER REO 601R-53-62-303 REV - DATED 2021-09-08.PERMANENT REPAIR WITHIN 3900 FLIGHT HOURS DUE BY TAT 46025.1, PART NUMBER: - , SERIAL NUMBER: 7952, POSITION: (C-CHECK RO 3/9/2024) INSTALLED NEW REPLACEMENT APU INLET DOOR ACTUATOR SUPPORT INTERCOSTAL P/N 601R35210-17 BETWEEN FS.654 & FS.672 FRAMES AT STGR 4L PER CRJ200 SRM 51-42-06 REF. BOMBARDIER DWG. 601R35210 REV. K . COMPLIED WITH TASK CARD 51-900-1003-SKY AND M-337 SEE CONTINUE CARD FOR DETAILS"
3/12/2024 12:02:29,5320,STIFFENER,FUSELAGE,"NDT IDENTIFIED A CRACK ON FS409+128 LBL27 I/B FLANGE BOTTOM FASTENER AS MARKED (C-CHECK RO 3/9/2024) REPAIRED FS409+128 LBL27 INBOARD STIFFENER REF. REO 601R-53-41-056 REV. -F DATED 2011/09/02 STEPS 1-17, ALL STEPS COMPLIED WITH. LEAK CHECK GOOD. COMPLIED WITH TASK CARD 51-900-1003-SKY. SEE CONTINUATION CARD FOR DETAILS"
3/12/2024 12:02:29,5744,FITTING,LT WING,"LH AILERON CENTER FITTING #3, ON THE WING, HAS A GOUGE ON THE LOWER STRUCTURE OUTBD EDGE (MARKED) (C-CHECK RO 3/9/2024) BLENDED OUT CHAFE/GOUGE ON THE LH AILERON CENTER FITTING#3, ON THE WING LOWER STRUCTURE OUTBD EDGE. REF CRJ 200 SRM 51-12-00. RECEIVED AND COMPLIED WITH ALL STEPS OF REO 601R-57-51-1039 REV--, DATED 2023-12-27. COMPLIED WITH 51-900-1003-SKY AND M-377 FORM. SEE CONTINUATION CARD FOR DETAILS. BLEND ONLY, NO WEIGHT CHANGE"
3/12/2024 12:02:29,5320,DOOR SILL,FUSELAGE,"PASSENGER DOOR LOWER SILL HAS CORROSION ALONG THE FORWARD AND AFT ENDS. (MARKED) (C-CHECK RO 3/9/2024) REMOVED AND INSTALLED NEW PAX DOOR LOWER SILL (STRAP). REF. CRJ200 SRM 51-42-21, REO 601R-53-21-3671 REV.-- DATED 1/20/2024 AND DWG# 601R31527 REV. AM . COMPLIED WITH 51-900-1003-SKY AND SEE CONTINUATION CARD FOR DETAILS"
3/12/2024 12:02:30,5320,DOOR SILL,FUSELAGE,"ANGLE ON THE PASSENGER DOOR SILL HAS CORROSION AT THE AFT END. (MARKED) (C-CHECK RO 3/9/2024) REMOVED AND INSTALLED PASSENGER DOOR SILL REF DWG 601R31527 REV AM, CRJ 200 SRM 51-42-21, CRJ 200 SRM 51-42-06 AND CRJ 200 SRM 51-42-13 . COMPLIED WITH 51-900-1003-SKY AND OP CHECKS GOOD. SEE CONTINUATION CARD FOR DETAILS"
3/12/2024 12:02:30,5744,HINGE FITTING,RT WING,"RH AILERON CENTER HINGE #3, ON THE WING, HAS A SMALL GOUGE ON THE LOBE (MARKED) (C-CHECK RO 3/9/2024) BLENDED OUT GOUGE AT RH AILERON HINGE FITTING NO.3, ON THE WING SIDE . REF. CRJ-200 SRM 51-12-00. RECEIVEDAND COMPLIED WITH ALL STEPS OF REO#601R-57-51-1038 REV-- DATED 2023-12-27. COMPLIED WITH 51-900-1003-SKY AND SEE CONTINUATION CARD FOR DETAILBLEND OUT ONLY, NO WEIGHT CHANGE"
3/12/2024 12:02:30,5320,FLOOR SUPPORT,BS 409-559,"RIGHT SIDE PRESSURE FLOOR SILL HAS CORROSION FROM FS 409+128 TO FS 559 IN MULTIPLE AREAS AS MARKED MX TRANS# 27504449 (C-CHECK RO 3/9/2024) BLENDED OUT CORROSION ON RIGHT SIDE PRESSURE FLOOR SILL 9 BLENDS TOTAL . REF. CRJ-200 SRM 51-21-06. FOUND ALL BLEND LOCATIONS WITHIN LIMITS REF REO 601R-53-41-666 REV. -C, DATE 2012-11-06. COMPLIED WITH 51-900-1003-SKY AND SEE CONTINUATION FOR FURTHER DETAILS."
3/12/2024 12:02:30,5753,VANE,LT TE FLAP,"L/H INBOARD FLAP INBOARD REPAIR VANE CAP IS CHAFE (AREA MARKED ) (C-CHECK RO 3/9/2024) REMOVED AND REPLACED LH INBOARD FLAP VANE SKIN WITH NEW REPLACEMENT PART AND RESTORED FINISH CRJ200 SRM 51-42-10,DWG 601R14302 REV E. COMPLIED WITH 51-900-1003-SKY AND SEE CONTINUATION CARD FOR DETAILS"
3/12/2024 12:02:30,5744,HINGE FITTING,LT WING,"LH AILERON OUTBD #4 HINGE FITTING, ON THE AILERON, HAS A SMALL GOUGE ON THE LOBE (MARKED) (C-CHECK RO 3/9/2024) REPAIRED DAMAGE AT LH AILERON OUTBD #4 HINGE FITTING, ON THE AILERON SIDE, AIL STA 364.016. REF REO 601R-57-61-850 REV--, DATED 2023-12-28. COMPLIED WITH 51-900-1003-SKY AND SEE CONTINUATION CARD FOR DETAIL"
3/12/2024 12:02:31,5753,VANE,LT TE FLAP,L/H INBOARD FLAP CENTER REPAIRED VANE CAP IS CHAFE (AREA MARKED ) (C-CHECK RO 3/9/2024) REMOVED AND INSTALLED NEW LEADING EDGE SKIN CENTER SECTION ON LH INBOARD FLAP VANE PER REF CRJ 200 SRM 51-42-13 AND DWG 601R14302 REV E. COMPLIED WITH 51-900-1003-SKY AND SEE CONTINUATION CARD FOR DETAILS
3/12/2024 12:02:31,5312,BRACKET,BS 625 BULKHEAD,FS625 AFT PRESSURE BULKHEAD WEB CLIP AT STGR.14 CRACKED. (MARKED) (C-CHECK RO 3/9/2024) REMOVED AND INSTALLED NEW REPLACEMENT CLIP AT FS.625 PRESS. BULKHEAD FRAME BELT & INTERCOSTAL IN LINE WITH STGR 14L PER DWG 601-35012 REV-D AND CRJ 200 SRM 51-42-21. COMPLIED WITH51-900-1003-SKY AND SEE CONTINUATION CARD FOR DETAILS
3/12/2024 12:02:31,5315,FLOORBEAM,BS 280,FS 280.0 FLOOR BEAM AT LBL 9.00 INBOARD ANGLE CRACKED AT LOWER CORNER (C-CHECK RO 3/9/2024) REMOVED AND INSTALLED NEW INBD ANGLE LBL 9.00 ON THE FS280 FLOOR BEAM. REF CRJ200 SRM 51-42-21 AND REO 601R-53-11-926 REV-B DATED 2006/05/10. USED REO601R-53-11-926 REV-B DATED 2006/05/10 JUST FOR FASTENERS CALL OUT. COMPLIED WITH 51-900-1003-SKY AND SEE CONTINUATION CARD FOR DETAILS
3/12/2024 12:02:31,5322,FLOOR SUPPORT,BS 409-559,LEFT SIDE PRESSURE FLOOR SILL HAS CORROSION FROM FS 409+128 TO FS 559 IN MULTIPLE AREAS AS MARKED MX TRANS # 27504393 (C-CHECK RO 3/9/2024) REPAIRED L/H PRESSURE FLOOR SILL FROM FS 409+128 TO FS559 REF REO 601R-53-41-666 REV-C DATE:2012-11-06. COMPLIED WITH 51-900-1003-SKY AND SEE CONTINUATION CARD FOR DETAILS
10/10/2008 6:35:13,3350,LAMP,EMERGENCY LIGHT,NR 3 EMERGENCY LIGHT INOP. RELAMPED.
7/18/2011 16:57:32,3350,LIGHT,CABIN,NR 1 CEILING EMERGENCY LIGHT IS OUT. (FLT 6520) RELAMPED EMERGENCY LIGHT.
8/27/2013 17:02:40,3350,LIGHT,EXIT SIGN,GALLEY EMERGENCY EXIT SIGN IS BURNED OUT. SERVICE RELAMPED.
4/6/2012 15:58:21,3350,LIGHT,CABIN,NR 4 OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 5227) RELAMPED EMERGENCY LIGHT.
2/10/2012 15:56:55,7200,BUSHING,RT ENGINE,RIGHT ENGINE THRUST SHAFT BUSHING HAS PITTING. (SERVICE) REPLACED RIGHT ENGINE THRUST SHAFT BUSHING.
2/10/2012 15:56:55,7120,MOUNT BOLT,ENGINE,FORWARD MOUNT BOLTS HAVE GALLING ON THEM. (SERVICE) REPLACED FORWARD MOUNT BOLTS.
5/18/2012 16:46:19,3233,ACTUATOR,RT MLG,RECEIVED ANTI-SKID INBOARD CAUTION FOLLOWED BY PARKING BRAKE SOV CAUTION AND GEAR DISAGREE MASTER WARNING MESSAGE. (FLT 5299) REPLACED RIGHT MLG SIDE STAY ACTUATOR PER AMM. PN OFF 17008-115 SN OFF 1705.
3/2/2012 16:03:56,3350,LIGHT,CABIN,NR 2 OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 5386) RELAMPED EMERGENCY LIGHT.
3/2/2012 16:03:56,3350,LIGHT,CABIN,NR 4 OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 6200) RELAMPED EMERGENCY LIGHT.
8/17/2011 17:38:11,3350,LIGHT,CABIN,NR 2 OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 6271) RELAMPED EMERGENCY LIGHT.
9/2/2011 16:47:06,3350,LIGHT,CABIN,NR 4 OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 5808) RELAMPED EMERGENCY LIGHT.
1/18/2008 15:37:22,5320,BRACKET,RT MLG WW,"RIGHT WHEEL WELL BRAKE PRESSURE TRANSDUCER BRACKET IS CRACKED, FOUND AT C-CHECK. REPLACED RIGHT BRACKET PER CRJ200 SRM 51-42-06."
1/18/2008 15:37:22,5320,BRACKET,BRAKE XDUCER,"LEFT WHEEL WELL BRAKE TRANSDUCER BRACKET IS CRACKED, FOUND AT C-CHECK. REPLACED LEFT WHEEL BRAKE PRESSURE TRANSDUCER BRACKET IAW CRJ200 SRM 51-42-06."
1/18/2008 15:37:22,5315,FLOORBEAM,BS 621,"RIGHT SIDE FLOORBEAM ANGLE IS CRACKED AT STA 621, FOUND AT C-CHECK. INSTALLED REPAIR PARTS PER CRJ200 REO 601R-53-61-117 STEP 2, 5, AND 6."
1/18/2008 15:37:22,5315,FLOORBEAM,BS 621,"LEFT SIDE FLOORBEAM ANGLE ON OUTBOARD SIDE IS CRACKED AT STA 621, FOUND AT C-CHECK. INSTALLED REPAIR PARTS PER CRJ200 REO 601R-53-61-117."
10/3/2012 17:08:05,3350,LIGHT,CABIN,NR 3 OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 5590) RELAMPED EMERGENCY LIGHT.
12/22/2009 9:04:21,3350,LAMP,EMERGENCY LIGHTS,FLT 6351 - NR 2 CEILING LEVEL EMERGENCY FLOODLIGHT INOP. RELAMPED.
1/18/2008 15:37:22,5311,FRAME,BS 280,"LBL 9 LOWER FRAME FS 280 AND LBL 9 IS CRACKED, FOUND AT C-CHECK. COMPLIED WITH REPAIRS PER REO 601R 53-11-171."
4/13/2010 16:13:21,3350,LIGHT,CABIN,AFT CEILING EMERGENCY LIGHT INOP. (FLT 6657) RELAMPED EMERGENCY LIGHT.
7/30/2014 14:02:37,3260,TARGET,RT MLG,RIGHT MAIN GEAR DISAGREE AFTER TAKEOFF. ADJUSTED TARGET AND PERFORMED MULTIPLE EXTENSION AND RETRACTION IAW AMM.
2/1/2013 16:26:04,3350,LIGHT,EXIT SIGN,EMERGENCY EXIT SIGN IN ENTRYWAY HAS A BULB BURNED OUT. (FLT 6208) RELAMPED EMERGENCY EXIT SIGN.
3/10/2022 13:25:42,2932,NONE,,"UPON LANDING GEAR EXTENSION, WE RECEIVED A HYD 3 LO PRESS CAUTION MESSAGE, WITH ASSOCIATED GEAR DISAGREE WARNING MESSAGE. WE COMPLETED THE APPROPRIATE QRH PROCEDURES, AND COMPLETED A PRECAUTIONARY LANDING WITH NO FURTHER INCIDENT. (FLIGHT 5701 - FILED OPEN) THIS IS CURRENTLY A WORK IN PROGRESS"
4/21/2025 15:45:36,5610,WINDOW,ZONE 200,"DURING CRUISE ARCING OBSERVED ON THE UPPER EDGE OF THE LEFT WINDOW, AFTER FURTHER EXAMINATION A DELAMINATED LINE IS VISIBLE ON THE AFT PORTION OF THE WINDOW. ADDITIONALLY THE FORWARD PORTION OF THE WINDOW WAS EXTREMELY HOT TO THE TOUCH, TO THE POINT IT WOULD BURN YOUR HAND, WHILE THE AFT PART OF THE WINDOW WAS ICE COLD. (FLIGHT 6941) REMOVED AND REPLACED LH WINDOW WITH A SERVICEABLE UNIT IAW AMM 56-12-01 PER CRJ 700 TASK CARD 56-220-1000-SKY. OPS CHECK OF WINDOW HEATER ELEMENT GOOD AT THIS TIME. PRESSURIZATION CHECK GOOD AT THIS TIME."
4/3/2013 15:46:50,3350,LIGHT,EXTERIOR,LEFT WING AFT EXTERIOR EMERGENCY EXIT LIGHT BURNED OUT. (FLT 6468) RELAMPED EMERGENCY LIGHT.
7/27/2009 17:23:25,5312,BULKHEAD,FUSELAGE,FS 280 AFT BULKHEAD GOUGED. (C CHECK) REPAIRED PER REO.
7/27/2009 17:23:25,5312,ISOLATOR,FUSELAGE,AFT PRESSURE BULKHEAD ISOLATORS CRACKED. (C CHECK) REPLACED PER SRM.
4/18/2012 16:24:32,3350,LIGHT,CABIN,OVERHEAD EMERGENCY LIGHT AT ROW 5 IS OUT. (FLT 5406) RELAMPED EMERGENCY LIGHT.
4/18/2012 16:24:32,3350,LIGHT,CABIN,NR 4 RIGHT AFT OVERWING EMERGENCY LIGHT IS OUT. (FLT 5406) RELAMPED EMERGENCY LIGHT.
12/27/2005 15:02:33,2741,CONTROL UNIT,HORIZ STAB TRIM,STAB TRIM RUNAWAY. REPLACED HSTCU IAW CRJMM 27-41-01. OPERATIONAL CHECK GOOD.
1/29/2018 8:27:56,5320,FLOOR SUPPORT,BS 559,RIGHT FLOOR SUPPORT SECTION FROM BS 559+80 TO 559+112 CORRODED. INSTALLED A NEW FLOOR SUPPORT IAW SRM.
1/29/2018 8:27:56,5312,BULKHEAD,BS 621,"AFT BS 621 PRESSURE BULKHEAD FWD FACE HAS SCREW DAMAGE AT LBL 9 , 18,27. REPAIRED THE BULKHEAD IAW REO."
1/29/2018 8:27:56,5210,CAP,PAX DOOR,PAX DOOR AFT END CAP CHAFED FROM HANDRAIL. REMOVED AND REPLACED THE END CAP IAW SRM.
1/29/2018 8:27:56,5210,STRIKER,PAX DOOR,PAX DOOR AFT SEAL STRIKER IS GOUGED UPPER MIDWAY UP. REPAIRED IAW REO. PERFORMED PRESSURE LEAK CHECK IAM AMM. NO LEAKS NOTED.
1/29/2018 8:27:56,5210,CAP,PAX DOOR,PAX DOOR FWD END CAP HAS CHAFING DAMAGE FROM HANDRAIL. REMOVED AND REPLACED THE CAP IAW SRM.
7/18/2012 17:26:48,3350,LIGHT,CABIN,NR 1 OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 6392) RELAMPED EMERGENCY LIGHT.
7/6/2009 16:41:55,3350,LIGHT,CABIN,NR 2 OVERHEAD EMERGENCY LIGHT INOP. (FLT 5750) RELAMPED EMERGENCY LIGHT.
7/8/2011 15:39:30,3350,LIGHT,EXTERIOR,LEFT EXTERIOR MIDDLE EMERGENCY LIGHT IS OUT. (FLT 5381) RELAMPED EMERGENCY LIGHT.
7/8/2011 15:39:30,3350,LIGHT,,MIDDLE EMERGENCY LIGHT ON RIGHT FUSELAGE IS OUT. (FLT 6250) RELAMPED EMERGENCY LIGHT.
11/16/2011 15:42:04,3350,LIGHT,CABIN,NR 3 OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 5239) RELAMPED EMERGENCY LIGHT.
10/12/2011 16:37:24,3350,LIGHT,CABIN,NR 3 OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 5448) RELAMPED EMERGENCY LIGHT.
2/1/2012 16:13:08,3350,LIGHT,CABIN,NR 2 OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 6492) RELAMPED EMERGENCY LIGHT.
1/2/2013 16:32:25,3350,LIGHT,CABIN,EMERGENCY LIGHT AT GALLEY SERVICE DOOR COMING OFF. (FLT 6270) REPLACED EMERGENCY LIGHT AT GALLEY.
9/17/2012 16:09:59,3350,LIGHT,CABIN,AFT OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 5259) RELAMPED EMERGENCY LIGHT.
3/4/2011 14:43:30,5751,SKIN,AILERON,LEFT AILERON UPPER LEADING EDGE SKIN IS DAMAGED. (C-CHECK)REPAIR PER SRM.
5/19/2010 14:58:06,5240,SEAL,SERVICE DOOR,SERVICE DOOR DIFFICULT TO OPEN. (FLT 6005)CLEANED SERVICE DOOR SEAL.
5/6/2009 16:56:38,2750,FLAP,WING,FLT 6625 - FLAP CAUTION AND FLAP OUT OF ALIGNMENT. REPLACED FLAP AND ACTUATORS.
2/5/2014 15:05:48,2120,UNKNOWN,CABIN,"IN CRUISE, UPON TRANSFERRING THE BLEEDS TO THE APU, A HEAVY GAS & FUME SMELL BECAME NOTICEABLE. TRANSFERRED THE BLEEDS BACK TO THE ENGS & SHUT DOWN THE APU. THE SMELL WENT AWAY. FLT 5259 REMOVED APU COVER & INSPECTED FOR LEAKS WITH APU RUNNING. NO LEAKS NOTED AT THIS TIME."
8/12/2005 15:50:16,2740,CONTROL UNIT,HORIZONTAL STAB,"STAB CH1 INOP, STATUS MSG. REPLACED HORIZONTAL STAB MOTOR CONTROL UNIT. OPERATIONAL CHECK GOOD IAW CRJ 200 MM 27-42-05."
12/23/2015 11:11:33,5330,SKIN,BS 250,SMALL DENT IN FUSELAGE FWD OF BS 250 AND ABOVE STRINGER 23. REPAIRED THE SKIN IAW REO.
6/22/2011 15:51:34,3350,LIGHT,EXTERIOR,FORWARD RIGHT EXTERIOR EMERGENCY LIGHT IS OUT. (FLT 5532) RELAMPED EMERGENCY LIGHT.
1/22/2025 16:19:46,2750,FLAP SYSTEM,,"WHEN INTERCEPTING FINAL IN DEN, RECEIVED FLAP FAIL CAUTION MESSAGE WHEN FLAPS WERE SELECTED FROM 0 TO 20. SPEED WAS 190 KNOTS. FLAPS FAILED AT 0. RAN QRH PROCEDURE AND LANDED SUCCESSFULLY IN DEN. RATE OF DESCENT AT TOUCHDOWN WAS 200 FT/M. (FLIGHT 5364) COMPLIED WITH AD 2009-06-21. PERFOMRED RESET OF THE FLAPS SYSTEM WITH FLIGHT CREW IN ACCORDANCE WITH MX FORM M-14. SYSTEM RESET, CYCLED FLAPS SYSTEM AND SYSTEM NORMAL. MCI CREATED AS PER SKYWEST FORM M-267 A & B, TO ALLOW THE AIRCRAFT BE OPERATED FOR 10 FLIGHT CYCLES BEFORE DOING ALL APPLICABLE ACTIONS OF FIM 27-50-00. PER PARAGRAPH (H) (6) (II), IF ANOTHER FLAP FAIL EVENT OCCURS ANYTIME WITHIN THE 10 FLIGHT CYCLE LIMIT AFTER INITIAL CIRCUIT BREAKERT RESET OPERATION, DO ALL APPLICABLE MAINTENACNE ACTIONS IN ACCORDANCE WITH SECTION 27-50-00 OF CH. 27 OF THE FIM (AND AD 2009-06-12/09)."
2/4/2011 11:37:40,3350,LIGHT,CABIN,LAST 2 OVERHEAD EMERGENCY LIGHTS ARE BURNED NOT OPERATING. (FLT 6957) RELAMPED EMERGENCY LIGHT.
3/26/2012 16:27:03,3350,LIGHT,CABIN,NR 2 OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 6219) RELAMPED EMERGENCY LIGHT.
3/12/2024 12:02:31,7120,STRIKER,RT ENGINE,RIGHT ENGINE THRUST TORQUE BOX AFT SIDE UPPER OUTBOARD LATCH STRIKER LOOSE (C-CHECK RO 3/9/2024) REMOVED R/H ENGINE THRUST REVERSER UPPER OUTBOARD LATCH STRIKER AND INSTALLED NEW LATCH STRIKER REF. MHIRJ REO 601R-78-30-4353 REV. Â€“ DATED 2024-01-26 AND SKYWEST TASK CARD 51-900-1003-SKY. COMPLIED WITH MHIRJ REO 601R-78-30-4353 REV.Â€”DATED 2024-01-26 IN ITS ENTIRETY. SEE CONTINUATION CARD FOR INDIVIDUAL WORK PERFORMED AND SIGN OFFS.
3/12/2024 12:02:31,5320,FLOOR SUPPORT,CABIN,EVIDENCE OF PITTING CORROSION FOUND ON FLOOR BEAM LBL9 FROM F/S 589 TO 621 (C-CHECK RO 3/9/2024) REMOVED AND WET INSTALLED NEW REPLACEMENT LBL9 FLOOR BEAM CAP P/N 601R35031-263 BETWEEN FS.569 & FS.610 WITH NEW ORIGINAL & ALTERNATE TYPE FASTENERS REF R.E.O. 601R-53-61-3780 REV. -A DATED 2011-07-15. COMPLIED WITH 51-900-1003-SKY AND SEE CONTINUATION CARD FOR DETAILS
3/12/2024 12:02:33,5347,SEAT TRACK,CABIN,"MULTIPLE AREAS OF CORROSION FOUND ON L/H SIDE SEAT RAIL FROM 461 TO 499 (C-CHECK RO 3/9/2024) REMOVED AND REPLACED WITH NEW LH SIDE SEAT RAIL FROM FS 461 - 499 REF CRJ 200 AMM 53-01-11-400-802, AND REO 601R-53-00-055 REV C DATED 2017-03-21."
3/12/2024 12:02:33,5347,SEAT TRACK,CABIN,"MULTIPLE AREAS OF CORROSION FOUND ON R/H SIDE SEAT RAIL FROM 499 TO 544 (C-CHECK RO 3/9/2024) REMOVED AND REPLACED RH SIDE SEAT RAIL FROM FS 499 - 544 REF CRJ 200 AMM 53-01-11-400-802, AND REO 601R-53-00-055 REV C DATED 2017-03-21 REPAIR B."
3/12/2024 12:02:33,5347,SEAT TRACK,CABIN,MULTIPLE AREAS OF CORROSION FOUND ON R/H SIDE SEAT RAIL FROM 461 TO 499 (C-CHECK RO 3/9/2024) REMOVED AND INSTALLED NEW R/H SIDE SEAT TRACK SECTION REF CRJ 200 AMM 53-01-11-000-802 AND CRJ200 AMM 53-01-11-400-802 TOOL USED TUC6230 DUE 03/31/24
3/12/2024 12:02:33,5347,SEAT TRACK,CABIN,"MULTIPLE AREAS OF CORROSION FOUND ON R/H SIDE SEAT RAIL FROM 409+112 TO 461 (C-CHECK RO 3/9/2024) REMOVED,AND INSTALLED NEW R/H SIDE SEAT RAIL AT FS 409+112 - 461 REF CRJ200 AMM 53-01-11-000-802 AND CRJ200 AMM 53-01-11-400-802, COMPLIED WITH ALL STEPS OF REO REF REO 601R-53-00-055 REV C DATED 2017-03-21 REPAIR B STEP 2., TOOL: ASSET#9692 CAL.DUE.DATE#29/FEB/24. SEE CONTINUATION CARD FOR DETAILS"
